id,release_date,title,vote_average,vote_count
101179,2012-08-05,Truth or Dare,5.7,117
49010,2011-05-06,Hobo with a Shotgun,5.7,211
45649,2010-07-09,Rubber,5.7,251
51588,2011-04-29,Prom,5.7,134
68684,2011-03-16,Detention,5.7,129
11908,2006-04-27,Hatchet,5.7,159
77934,2010-11-28,The Christmas Bunny,5.7,7
12569,2009-09-03,Extract,5.7,192
126186,2012-05-03,Shanghai Calling,5.7,7
5559,2007-10-28,Bee Movie,5.7,1171
68179,2013-02-14,Escape from Planet Earth,5.7,332
60304,2013-01-17,Hansel & Gretel: Witch Hunters,5.7,3239
274854,2015-10-21,The Last Witch Hunter,5.7,1316
270487,2016-02-05,"Hail, Caesar!",5.7,1309
10985,2002-05-10,The New Guy,5.7,151
7459,2008-05-09,Speed Racer,5.7,354
34563,2010-03-12,Our Family Wedding,5.7,39
13700,2004-04-02,Home on the Range,5.7,389
2687,1992-02-28,Memoirs of an Invisible Man,5.7,125
97020,2014-01-30,RoboCop,5.7,2342
284536,2014-12-25,The Gambler,5.7,543
36648,2004-12-08,Blade: Trinity,5.7,1252
34806,2010-04-23,The Back-Up Plan,5.7,458
76640,2013-01-12,The Last Stand,5.7,1266
18736,2003-04-25,The Lizzie McGuire Movie,5.7,280
98357,2013-01-18,Broken City,5.7,593
72207,2012-04-27,The Five-Year Engagement,5.7,457
291870,2016-01-21,Dirty Grandpa,5.7,1406
59861,2011-06-30,Larry Crowne,5.7,359
217,2008-05-21,Indiana Jones and the Kingdom of the Crystal Skull,5.7,2495
62213,2012-05-08,Dark Shadows,5.7,2320
20829,2009-07-31,Funny People,5.7,390
4657,2006-07-20,Jindabyne,5.7,25
4942,2008-03-24,Leatherheads,5.7,130
37958,2011-11-10,Immortals,5.7,880
19724,2009-06-19,Imagine That,5.7,134
17134,2009-03-19,12 Rounds,5.7,220
1717,2006-09-10,All the King's Men,5.7,95
68728,2013-03-07,Oz: The Great and Powerful,5.7,3530
5137,2004-09-17,Sky Captain and the World of Tomorrow,5.7,439
32856,2010-02-10,Valentine's Day,5.7,1013
209112,2016-03-23,Batman v Superman: Dawn of Justice,5.7,7004
37821,2010-06-04,Killers,5.7,772
16558,2009-03-19,Duplicity,5.7,201
223702,2016-07-11,Sausage Party,5.6,2238
147441,2014-12-03,Exodus: Gods and Kings,5.6,1921
18823,2010-04-01,Clash of the Titans,5.6,2233
9268,1996-06-21,Eraser,5.6,543
12620,2008-08-22,The House Bunny,5.6,529
86834,2014-03-20,Noah,5.6,2350
70435,2011-11-06,Haywire,5.6,505
51995,2011-07-15,Salvation Boulevard,5.6,28
97614,2012-11-08,Deadfall,5.6,224
9353,2006-06-16,Nacho Libre,5.6,359
321,2003-06-06,Mambo Italiano,5.6,28
62206,2011-08-11,30 Minutes or Less,5.6,531
257344,2015-07-16,Pixels,5.6,2513
18501,2009-09-03,Gamer,5.6,760
11199,2007-03-02,Wild Hogs,5.6,648
9982,2005-11-04,Chicken Little,5.6,944
16866,2009-11-19,Planet 51,5.6,556
38358,2010-08-27,The Last Exorcism,5.6,328
9767,2006-06-01,The Break-Up,5.6,832
171759,2013-03-01,The Lost Medallion: The Adventures of Billy Stone,5.6,13
18239,2009-03-15,The Twilight Saga: New Moon,5.6,2436
224141,2014-12-25,Into the Woods,5.6,1652
10061,1996-08-09,Escape from L.A.,5.6,373
228066,2015-11-10,Victor Frankenstein,5.6,685
13056,2008-12-05,Punisher: War Zone,5.6,294
49730,2011-03-11,Red Riding Hood,5.6,922
82533,2012-04-06,Damsels in Distress,5.6,67
146198,2016-02-19,Triple 9,5.6,797
299687,2016-01-14,The 5th Wave,5.6,1945
109431,2013-02-07,Identity Thief,5.6,1645
325133,2016-05-04,Neighbors 2: Sorority Rising,5.6,1462
89492,2012-12-20,This Is 40,5.6,896
59965,2011-09-22,Abduction,5.6,961
52451,2011-08-31,The Three Musketeers,5.6,924
5852,2001-05-15,Angel Eyes,5.6,88
71679,2012-09-12,Resident Evil: Retribution,5.6,1600
250546,2014-10-02,Annabelle,5.6,1517
23049,2009-02-06,My Life in Ruins,5.6,101
11056,2002-10-02,Darkness,5.6,112
62728,2010-09-13,Brighton Rock,5.6,35
10748,2007-12-21,St. Trinian's,5.6,142
25643,2009-09-18,Love Happens,5.6,180
14161,2009-10-10,2012,5.6,4903
57157,2011-12-16,Young Adult,5.6,364
136835,2014-09-10,No Good Deed,5.6,181
262543,2014-10-09,Automata,5.6,670
14869,2009-08-04,G.I. Joe: The Rise of Cobra,5.6,1962
2989,1981-11-12,Roar,5.6,19
47607,2010-11-12,Tiny Furniture,5.6,59
13191,2008-04-28,"War, Inc.",5.6,86
45650,2009-09-09,The Hole,5.6,244
10186,2008-08-20,The Rocker,5.6,156
37707,2009-10-06,Splice,5.5,671
9906,2006-07-27,The Ant Bully,5.5,366
10661,2008-06-05,You Don't Mess with the Zohan,5.5,1048
258489,2016-06-29,The Legend of Tarzan,5.5,2430
10030,2007-09-21,Good Luck Chuck,5.5,444
18530,2009-02-07,The Cry of the Owl,5.5,29
50321,2011-03-09,Mars Needs Moms,5.5,199
9030,2008-02-01,The Eye,5.5,281
77931,2013-07-30,The Smurfs 2,5.5,695
8457,2008-03-20,Drillbit Taylor,5.5,275
58431,2016-02-04,Pride and Prejudice and Zombies,5.5,640
27573,2010-03-16,The Bounty Hunter,5.5,858
323676,2016-04-07,The Boss,5.5,431
252680,2014-03-25,Moms' Night Out,5.5,121
41513,2011-07-29,The Smurfs,5.5,1179
331592,2015-09-11,Listening,5.5,31
146238,2013-09-24,Runner Runner,5.5,543
9946,1999-11-24,End of Days,5.5,482
257088,2015-12-03,Point Break,5.5,783
64639,2011-09-16,Straw Dogs,5.5,144
9884,2002-02-06,Collateral Damage,5.5,427
40805,2011-01-12,The Green Hornet,5.5,1251
109513,2012-08-22,Hit & Run,5.5,224
395,2004-08-12,AVP: Alien vs. Predator,5.5,1217
135595,2012-09-27,Trade Of Innocents,5.5,12
81005,2013-02-27,Jack the Giant Slayer,5.5,2598
13201,2002-05-03,Deuces Wild,5.5,34
83770,2012-05-22,On the Road,5.5,301
44943,2011-03-08,Battle: Los Angeles,5.5,1448
57165,2012-03-27,Wrath of the Titans,5.5,1431
129139,2013-07-24,The To Do List,5.5,342
37694,2004-07-02,Proud,5.5,3
80304,2012-03-15,Casa De Mi Padre,5.5,103
50359,2011-03-30,Hop,5.5,331
87428,2012-06-14,That's My Boy,5.5,453
7978,2010-02-11,The Wolfman,5.5,549
6477,2007-12-13,Alvin and the Chipmunks,5.5,1177
2310,2007-11-05,Beowulf,5.5,841
15648,2005-06-17,The Perfect Man,5.5,203
271185,2014-04-19,Ask Me Anything,5.5,155
503,2006-05-12,Poseidon,5.5,583
38778,2010-07-30,Dinner for Schmucks,5.5,531
244783,2014-01-20,Song One,5.5,87
55301,2011-12-14,Alvin and the Chipmunks: Chipwrecked,5.4,484
134371,2012-10-12,Atlas Shrugged Part II,5.4,41
1683,2007-04-05,The Reaping,5.4,205
48988,2011-02-25,Hall Pass,5.4,611
23398,2009-12-21,Alvin and the Chipmunks: The Squeakquel,5.4,666
10053,2006-02-03,When a Stranger Calls,5.4,268
139038,2013-01-11,A Haunted House,5.4,516
19912,2009-08-26,The Final Destination,5.4,831
49787,2010-05-15,The Reef,5.4,130
38321,2011-05-05,Priest,5.4,692
210860,2015-01-21,Mortdecai,5.4,1055
320146,2016-03-11,Creative Control,5.4,25
58428,2011-12-01,The Innkeepers,5.4,219
9381,2008-08-20,Babylon A.D.,5.4,676
8676,2008-02-07,Fool's Gold,5.4,444
13260,2008-02-28,Semi-Pro,5.4,251
1819,2006-07-14,"You, Me and Dupree",5.4,407
283445,2015-08-19,Sinister 2,5.4,581
1950,2007-05-01,Lucky You,5.4,81
215881,2013-09-13,Plush,5.4,40
36419,2010-04-09,After.Life,5.4,251
333348,2015-11-12,Love the Coopers,5.4,167
49524,2013-07-18,R.I.P.D.,5.4,1260
63006,2011-04-22,Dum Maaro Dum,5.4,7
37786,2010-05-26,Sex and the City 2,5.4,426
193722,2013-10-05,R100,5.4,31
52449,2011-05-16,Bad Teacher,5.4,1584
39451,2010-12-21,Little Fockers,5.4,1060
19904,2009-10-16,The Stepfather,5.4,167
23367,2009-08-06,Bandslam,5.4,126
13596,2008-09-19,My Best Friend's Girl,5.4,220
22825,2009-09-17,The Box,5.4,597
46261,2010-11-06,Don't Be Afraid of the Dark,5.4,341
334074,2015-05-21,Survivor,5.4,404
54054,2012-01-26,One for the Money,5.3,388
14137,2006-09-15,Beer League,5.3,22
280391,2015-04-08,Why I Did (Not) Eat My Father,5.3,125
2698,2007-06-09,Evan Almighty,5.3,1151
38317,2011-07-06,Zookeeper,5.3,498
11812,2002-04-12,The Sweetest Thing,5.3,280
22787,2009-09-09,Whiteout,5.3,220
20856,2009-07-31,Aliens in the Attic,5.3,244
43593,2010-08-20,Piranha 3D,5.3,581
91070,2011-06-18,L!fe Happens,5.3,66
47327,2011-02-24,Drive Angry,5.3,600
18238,2009-03-16,Lesbian Vampire Killers,5.3,124
133931,2012-06-05,Zambezia,5.3,68
10877,2001-03-13,Exit Wounds,5.3,110
271969,2016-08-17,Ben-Hur,5.3,621
6171,2003-03-21,Dreamcatcher,5.3,567
50647,2012-02-23,Wanderlust,5.3,394
12819,2010-09-17,Alpha and Omega,5.3,124
19899,2009-09-19,Couples Retreat,5.3,588
84174,2012-08-06,Bachelorette,5.3,444
38322,2011-02-16,"Big Mommas: Like Father, Like Son",5.3,313
9334,2002-04-16,The Scorpion King,5.3,779
43074,2016-07-14,Ghostbusters,5.3,2142
23742,2010-02-26,Cop Out,5.3,511
13160,2008-02-01,Over Her Dead Body,5.3,145
394047,2016-07-08,The Dog Lover,5.3,6
49950,2011-02-04,The Roommate,5.3,224
14435,2009-01-16,My Bloody Valentine,5.3,299
9072,2006-08-31,Little Man,5.3,261
58051,2010-04-30,Housefull,5.2,29
34335,2010-01-01,Nine Dead,5.2,84
273899,2015-09-18,Stonewall,5.2,32
46727,1999-02-11,Speedway Junky,5.2,7
39349,1994-02-25,Sugar Hill,5.2,13
52010,2010-12-10,"Ultramarines: A Warhammer 40,000 Movie",5.2,27
287948,2015-09-03,The Transporter Refueled,5.2,559
44564,2011-01-13,The Dilemma,5.2,304
1975,2006-10-13,The Grudge 2,5.2,283
44113,2010-10-07,Stone,5.2,192
1250,2007-02-16,Ghost Rider,5.2,1712
14536,2009-01-30,New in Town,5.2,99
11802,2008-07-17,Space Chimps,5.2,99
41515,2010-12-11,Yogi Bear,5.2,220
216015,2015-02-11,Fifty Shades of Grey,5.2,3254
287424,2015-05-08,Maggie,5.2,593
8944,2008-10-17,What Just Happened,5.2,127
75033,2011-09-16,Winnie Mandela,5.2,5
68737,2014-12-12,Seventh Son,5.2,957
14560,2009-01-15,Paul Blart: Mall Cop,5.2,788
77951,2013-12-18,Walking With Dinosaurs,5.2,133
47964,2013-02-06,A Good Day to Die Hard,5.2,3493
22949,2009-11-24,Old Dogs,5.2,210
76757,2015-02-04,Jupiter Ascending,5.2,2768
2959,2007-07-04,License to Wed,5.2,253
13051,2008-10-15,Max Payne,5.2,613
4723,2006-05-15,Southland Tales,5.2,153
22894,2010-01-21,Legion,5.2,629
1735,2008-07-01,The Mummy: Tomb of the Dragon Emperor,5.2,1387
38319,2011-04-08,Your Highness,5.2,501
17047,2004-12-03,Agent Cody Banks 2: Destination London,5.2,144
41009,2009-09-11,Perrier’s Bounty,5.1,24
44912,2011-06-16,Green Lantern,5.1,2487
24150,2009-08-28,Halloween II,5.1,267
104755,2012-09-10,The Lords of Salem,5.1,242
201088,2015-01-13,Blackhat,5.1,826
319069,2015-01-24,Censored Voices,5.1,8
37931,2010-05-21,MacGruber,5.1,179
6519,2005-08-05,The Dukes of Hazzard,5.1,316
19840,2009-07-10,"I Love You, Beth Cooper",5.1,197
10197,2009-12-03,Nine,5.1,165
347548,2015-07-09,Containment,5.1,36
19585,2009-07-21,G-Force,5.1,510
243940,2015-01-29,The Lazarus Effect,5.1,505
25704,2009-08-21,Post Grad,5.0,100
100241,2014-01-22,"I, Frankenstein",5.0,687
367551,2015-12-11,American Hero,5.0,62
50357,2011-07-20,Apollo 18,5.0,356
20616,2002-09-06,Swimfan,5.0,70
10992,2001-07-04,Cats & Dogs,5.0,352
122081,2013-01-24,Spring Breakers,5.0,1551
70868,2011-09-16,I Don't Know How She Does It,5.0,141
76349,2011-07-03,1911,5.0,41
174362,2013-04-20,Bending Steel,5.0,1
78381,2011-09-10,Twixt,5.0,85
17813,2003-06-16,Alex & Emma,5.0,68
9682,2006-08-11,Pulse,5.0,150
13184,2008-08-21,Bangkok Dangerous,5.0,332
11260,2008-07-08,Meet Dave,5.0,371
38579,2010-06-04,Marmaduke,5.0,149
2008,2005-12-15,The Promise,5.0,29
42888,2010-12-17,How Do You Know,4.9,223
299245,2015-07-10,The Gallows,4.9,361
2486,2006-12-14,Eragon,4.9,967
39691,2010-07-30,Cats & Dogs 2 : The Revenge of Kitty Galore,4.9,119
47933,2016-06-22,Independence Day: Resurgence,4.9,2491
325173,2015-12-11,Close Range,4.9,54
440,2007-12-25,Aliens vs Predator: Requiem,4.9,740
93856,2012-05-24,Chernobyl Diaries,4.9,483
8645,2008-06-11,The Happening,4.9,950
76489,2012-04-13,The Three Stooges,4.9,140
65055,2011-09-02,Shark Night,4.9,132
146227,2013-08-29,Getaway,4.9,246
246449,2013-12-29,Against the Wild,4.9,19
8617,2008-04-10,Prom Night,4.8,167
13788,2009-01-09,The Unborn,4.8,365
71469,2011-12-22,The Darkest Hour,4.8,469
10077,2005-05-15,A Sound of Thunder,4.8,111
54518,2011-02-11,Justin Bieber: Never Say Never,4.8,154
36825,2003-01-31,The R.M.,4.8,4
9920,2006-03-03,Ultraviolet,4.8,458
9947,2005-01-13,Elektra,4.8,575
10016,2001-08-24,Ghosts of Mars,4.8,296
39806,2010-05-14,Princess Kaiulani,4.8,14
329440,2016-01-07,The Forest,4.8,448
24663,2009-02-07,The Open Road,4.8,19
57089,2011-04-29,Hoodwinked Too! Hood VS. Evil,4.8,131
23706,2009-09-04,All About Steve,4.7,295
290825,2016-07-08,Yoga Hosers,4.7,102
10196,2010-06-30,The Last Airbender,4.7,1151
6933,2008-01-04,One Missed Call,4.7,171
59728,2011-03-25,The 5th Quarter,4.7,12
21765,2003-10-10,Good Boy!,4.7,30
20697,2000-04-07,Ready to Rumble,4.7,49
112456,2012-06-01,Hardflip,4.7,5
34592,2009-01-01,ZMD: Zombies of Mass Destruction,4.7,31
71676,2011-12-10,Ghost Rider: Spirit of Vengeance,4.7,1135
11679,2005-04-27,xXx: State of the Union,4.7,549
36047,2000-07-19,The In Crowd,4.7,15
329833,2016-02-06,Zoolander 2,4.7,797
8285,2008-12-25,The Spirit,4.7,320
5822,1971-04-23,Sweet Sweetback's Baadasssss Song,4.6,18
76487,2012-01-06,The Devil Inside,4.6,262
126509,2012-07-13,2016: Obama's America,4.6,19
29426,2010-05-06,Survival of the Dead,4.6,116
35169,2010-04-02,Furry Vengeance,4.6,149
5393,2006-09-14,Happily N'Ever After,4.6,104
8968,2005-02-04,Boogeyman,4.6,191
17926,2005-08-26,Undiscovered,4.5,12
10067,2006-03-09,The Shaggy Dog,4.5,137
43935,2011-03-16,Dylan Dog: Dead of Night,4.5,139
13429,2008-07-18,Donkey Punch,4.5,52
139715,2012-04-27,Detention of the Dead,4.5,34
356216,2015-08-29,The Rise of the Krays,4.5,19
257087,2016-04-21,The Veil,4.5,118
79694,2012-08-23,The Apparition,4.5,140
299553,2015-10-02,Shark Lake,4.4,19
17436,2008-11-05,The Informers,4.4,60
14199,2005-06-10,The Adventures of Sharkboy and Lavagirl,4.4,269
14144,2007-08-08,Daddy Day Camp,4.4,91
67911,2011-09-09,Bucky Larson: Born to Be a Star,4.4,51
166424,2015-08-05,Fantastic Four,4.4,2278
20533,2010-06-18,Jonah Hex,4.4,420
889,2000-04-28,The Flintstones in Viva Rock Vegas,4.4,134
357837,2015-10-16,Dancin' It's On,4.3,2
18357,2002-07-26,The Country Bears,4.3,20
42057,2010-05-07,It's a Wonderful Afterlife,4.3,9
12177,2008-06-20,The Love Guru,4.3,242
14745,2008-10-31,The Haunting of Molly Hartley,4.3,48
351819,2016-01-28,Fifty Shades of Black,4.3,331
40264,2010-08-18,Vampires Suck,4.2,315
157422,2015-10-16,The Wicked Within,4.2,26
241251,2015-01-23,The Boy Next Door,4.1,1022
13948,2008-10-03,An American Carol,4.1,20
2312,2007-11-29,In the Name of the King: A Dungeon Siege Tale,4.1,224
71880,2011-11-11,Jack and Jill,4.1,604
114635,2012-10-27,The Helpers,4.1,8
109729,2013-07-29,The Canyons,4.1,75
385383,2016-07-22,Fight Valley,3.9,8
55567,2010-07-16,Standing Ovation,3.9,6
199933,2014-09-12,Atlas Shrugged Part III: Who is John Galt?,3.9,15
47546,2010-07-06,I Want Your Money,3.8,5
205321,2013-07-11,Sharknado,3.8,476
218043,2014-10-03,Left Behind,3.7,392
7278,2008-01-24,Meet the Spartans,3.7,359
168705,2005-10-22,BloodRayne,3.5,118
8046,2003-08-01,Gigli,3.5,104
119458,2012-08-10,Supercapitalist,3.5,2
33155,1980-06-06,Galaxina,3.3,16
301325,2015-11-20,#Horror,3.3,52
228550,2011-03-27,Raymond Did It,3.2,8
24432,2006-02-24,Doogal,3.2,18
13805,2008-08-29,Disaster Movie,3.0,240
116977,2012-06-15,Foodfight!,2.3,28
157185,2007-01-01,Tin Can Man,2.0,1
31117,2004-08-27,Superbabies: Baby Geniuses 2,1.9,35
280381,2014-01-11,House at the End of the Drive,0.0,0
113406,2012-04-28,Should've Been Romeo,0.0,0
362765,2014-10-19,The Sound and the Shadow,0.0,0
370662,2015-09-04,Time to Choose,0.0,0
302579,1999-10-08,Naturally Native,0.0,0
198370,2014-04-15,Mutual Friends,0.0,0
