Date Local,CO Mean,CO 1st Max Hour
2008/7/4,0.520833,21
2008/7/4,0.495833,23
2008/7/5,0.629167,14
2008/7/5,0.645833,0
2008/7/5,0.629167,14
2008/7/5,0.645833,0
2008/7/6,0.566667,0
2008/7/6,0.595833,0
2008/7/6,0.566667,0
2008/7/6,0.595833,0
2008/7/7,0.554167,22
2008/7/7,0.520833,0
2008/7/7,0.554167,22
2008/7/7,0.520833,0
2008/7/8,0.573913,0
2008/7/8,0.6125,0
2008/7/8,0.573913,0
2008/7/8,0.6125,0
2008/7/9,0.558333,6
2008/7/9,0.566667,0
2008/7/9,0.558333,6
2008/7/9,0.566667,0
2008/7/10,0.366667,0
2008/7/10,0.3875,0
2008/7/10,0.366667,0
2008/7/10,0.3875,0
2008/7/11,0.441667,1
2008/7/11,0.429167,6
2008/7/11,0.441667,1
2008/7/11,0.429167,6
2008/7/12,0.475,0
2008/7/12,0.495833,3
2008/7/12,0.475,0
2008/7/12,0.495833,3
2008/7/13,0.429167,0
2008/7/13,0.404167,23
2008/7/13,0.429167,0
2008/7/13,0.404167,23
2008/7/14,0.578261,22
2008/7/14,0.55,10
2008/7/14,0.578261,22
2008/7/14,0.55,10
2008/7/15,0.541667,23
2008/7/15,0.55,0
2008/7/15,0.541667,23
2008/7/15,0.55,0
2008/7/16,0.6125,0
2008/7/16,0.625,2
2008/7/16,0.6125,0
2008/7/16,0.625,2
2008/7/17,0.595833,0
2008/7/17,0.616667,0
2008/7/17,0.595833,0
2008/7/17,0.616667,0
2008/7/18,0.633333,5
2008/7/18,0.6125,21
2008/7/18,0.633333,5
2008/7/18,0.6125,21
2008/7/19,0.604167,0
2008/7/19,0.604167,0
2008/7/19,0.604167,0
2008/7/19,0.604167,0
2008/7/20,0.566667,0
2008/7/20,0.6,0
2008/7/20,0.566667,0
2008/7/20,0.6,0
2008/7/21,0.547826,5
2008/7/21,0.545833,0
2008/7/21,0.547826,5
2008/7/21,0.545833,0
2008/7/22,0.566667,5
2008/7/22,0.566667,8
2008/7/22,0.566667,5
2008/7/22,0.566667,8
2008/7/23,0.566667,16
2008/7/23,0.566667,0
2008/7/23,0.566667,16
2008/7/23,0.566667,0
2008/7/24,0.566667,1
2008/7/24,0.570833,0
2008/7/24,0.566667,1
2008/7/24,0.570833,0
2008/7/25,0.566667,23
2008/7/25,0.554167,23
2008/7/25,0.566667,23
2008/7/25,0.554167,23
2008/7/26,0.583333,0
2008/7/26,0.616667,1
2008/7/26,0.583333,0
2008/7/26,0.616667,1
2008/7/27,0.641667,21
2008/7/27,0.591667,22
2008/7/27,0.641667,21
2008/7/27,0.591667,22
2008/7/28,0.695652,7
2008/7/28,0.725,0
2008/7/28,0.695652,7
2008/7/28,0.725,0
2008/7/29,0.720833,23
2008/7/29,0.679167,23
2008/7/29,0.720833,23
2008/7/29,0.679167,23
2008/7/30,0.733333,0
2008/7/30,0.766667,2
2008/7/30,0.733333,0
2008/7/30,0.766667,2
2008/7/31,0.745833,5
2008/7/31,0.741667,5
2008/7/31,0.745833,5
2008/7/31,0.741667,5
2008/8/1,0.7125,1
2008/8/1,0.729167,2
2008/8/1,0.7125,1
2008/8/1,0.729167,2
2008/8/2,0.858333,3
2008/8/2,0.866667,9
2008/8/2,0.858333,3
2008/8/2,0.866667,9
2008/8/3,0.566667,0
2008/8/3,0.5875,0
2008/8/3,0.566667,0
2008/8/3,0.5875,0
2008/8/4,0.5875,19
2008/8/4,0.579167,0
2008/8/4,0.5875,19
2008/8/4,0.579167,0
2008/8/5,0.65,5
2008/8/5,0.666667,6
2008/8/5,0.65,5
2008/8/5,0.666667,6
2008/8/6,0.713043,7
2008/8/6,0.7,9
2008/8/6,0.713043,7
2008/8/6,0.7,9
2008/8/7,0.7,6
2008/8/7,0.716667,1
2008/8/7,0.7,6
2008/8/7,0.716667,1
2008/8/8,0.658333,0
2008/8/8,0.666667,0
2008/8/8,0.658333,0
2008/8/8,0.666667,0
2008/8/9,0.670833,22
2008/8/9,0.645833,22
2008/8/9,0.670833,22
2008/8/9,0.645833,22
2008/8/10,0.733333,1
2008/8/10,0.775,0
2008/8/10,0.733333,1
2008/8/10,0.775,0
2008/8/11,0.704167,6
2008/8/11,0.7,0
2008/8/11,0.704167,6
2008/8/11,0.7,0
2008/8/12,0.478261,7
2008/8/12,0.525,0
2008/8/12,0.478261,7
2008/8/12,0.525,0
2008/8/13,0.429167,22
2008/8/13,0.416667,20
2008/8/13,0.429167,22
2008/8/13,0.416667,20
2008/8/14,0.554167,21
2008/8/14,0.533333,21
2008/8/14,0.554167,21
2008/8/14,0.533333,21
2008/8/15,0.595833,6
2008/8/15,0.6,0
2008/8/15,0.595833,6
2008/8/15,0.6,0
2008/8/16,0.533333,22
2008/8/16,0.541667,1
2008/8/16,0.533333,22
2008/8/16,0.541667,1
2008/8/17,0.495833,0
2008/8/17,0.516667,0
2008/8/17,0.495833,0
2008/8/17,0.516667,0
2008/8/18,0.534783,8
2008/8/18,0.5375,1
2008/8/18,0.534783,8
2008/8/18,0.5375,1
2008/8/19,0.491667,5
2008/8/19,0.508333,6
2008/8/19,0.491667,5
2008/8/19,0.508333,6
2008/8/20,0.4375,22
2008/8/20,0.420833,23
2008/8/20,0.4375,22
2008/8/20,0.420833,23
2008/8/21,0.629167,6
2008/8/21,0.6375,6
2008/8/21,0.629167,6
2008/8/21,0.6375,6
2008/8/22,0.629167,6
2008/8/22,0.633333,9
2008/8/22,0.629167,6
2008/8/22,0.633333,9
2008/8/23,0.620833,3
2008/8/23,0.620833,5
2008/8/23,0.620833,3
2008/8/23,0.620833,5
2008/8/24,0.5875,0
2008/8/24,0.5875,0
2008/8/24,0.5875,0
2008/8/24,0.5875,0
2008/8/25,0.6,6
2008/8/25,0.625,10
2008/8/25,0.6,6
2008/8/25,0.625,10
2008/8/26,0.516667,23
2008/8/26,0.495833,21
2008/8/26,0.516667,23
2008/8/26,0.495833,21
2008/8/27,0.583333,23
2008/8/27,0.566667,0
2008/8/27,0.583333,23
2008/8/27,0.566667,0
2008/8/28,0.770833,1
2008/8/28,0.795833,5
2008/8/28,0.770833,1
2008/8/28,0.795833,5
2008/8/29,0.633333,0
2008/8/29,0.633333,0
2008/8/29,0.633333,0
2008/8/29,0.633333,0
2008/8/30,0.729167,17
2008/8/30,0.720833,18
2008/8/30,0.729167,17
2008/8/30,0.720833,18
2008/8/31,0.695833,20
2008/8/31,0.675,23
2008/8/31,0.695833,20
2008/8/31,0.675,23
2008/9/1,0.695833,21
2008/9/1,0.7125,0
2008/9/1,0.695833,21
2008/9/1,0.7125,0
2008/9/2,0.733333,21
2008/9/2,0.758333,0
2008/9/2,0.733333,21
2008/9/2,0.758333,0
2008/9/3,0.547826,5
2008/9/3,0.625,0
2008/9/3,0.547826,5
2008/9/3,0.625,0
2008/9/4,0.541667,6
2008/9/4,0.541667,10
2008/9/4,0.541667,6
2008/9/4,0.541667,10
2008/9/5,0.5125,6
2008/9/5,0.533333,9
2008/9/5,0.5125,6
2008/9/5,0.533333,9
2008/9/6,0.408333,14
2008/9/6,0.4,0
2008/9/6,0.408333,14
2008/9/6,0.4,0
2008/9/7,0.425,20
2008/9/7,0.416667,20
2008/9/7,0.425,20
2008/9/7,0.416667,20
2008/9/8,0.4,6
2008/9/8,0.420833,0
2008/9/8,0.4,6
2008/9/8,0.420833,0
2008/9/9,0.520833,15
2008/9/9,0.5375,14
2008/9/9,0.520833,15
2008/9/9,0.5375,14
2008/9/10,0.369565,6
2008/9/10,0.383333,0
2008/9/10,0.369565,6
2008/9/10,0.383333,0
2008/9/11,0.375,7
2008/9/11,0.3875,0
2008/9/11,0.375,7
2008/9/11,0.3875,0
2008/9/12,0.454167,17
2008/9/12,0.420833,21
2008/9/12,0.454167,17
2008/9/12,0.420833,21
2008/9/13,0.620833,13
2008/9/13,0.633333,16
2008/9/13,0.620833,13
2008/9/13,0.633333,16
2008/9/14,0.658333,6
2008/9/14,0.670833,0
2008/9/14,0.658333,6
2008/9/14,0.670833,0
2008/9/15,0.445833,0
2008/9/15,0.4875,0
2008/9/15,0.445833,0
2008/9/15,0.4875,0
2008/9/16,0.45,20
2008/9/16,0.4375,21
2008/9/16,0.45,20
2008/9/16,0.4375,21
2008/9/17,0.5125,23
2008/9/17,0.4875,23
2008/9/17,0.5125,23
2008/9/17,0.4875,23
2008/9/18,0.5125,0
2008/9/18,0.570833,0
2008/9/18,0.5125,0
2008/9/18,0.570833,0
2008/9/19,0.304545,0
2008/9/19,0.316667,0
2008/9/19,0.304545,0
2008/9/19,0.316667,0
2008/9/20,0.416667,23
2008/9/20,0.354167,23
2008/9/20,0.416667,23
2008/9/20,0.354167,23
2008/9/21,0.5875,21
2008/9/21,0.5875,0
2008/9/21,0.5875,21
2008/9/21,0.5875,0
2008/9/22,0.413043,7
2008/9/22,0.454167,0
2008/9/22,0.413043,7
2008/9/22,0.454167,0
2008/9/23,0.485,23
2008/9/23,0.435294,21
2008/9/23,0.485,23
2008/9/23,0.435294,21
2008/9/24,0.483333,0
2008/9/24,0.533333,1
2008/9/24,0.483333,0
2008/9/24,0.533333,1
2008/9/25,0.4,0
2008/9/25,0.4,0
2008/9/25,0.4,0
2008/9/25,0.4,0
2008/9/26,0.458333,13
2008/9/26,0.445833,13
2008/9/26,0.458333,13
2008/9/26,0.445833,13
2008/9/27,0.491667,20
2008/9/27,0.483333,0
2008/9/27,0.491667,20
2008/9/27,0.483333,0
2008/9/28,0.591667,17
2008/9/28,0.583333,17
2008/9/28,0.591667,17
2008/9/28,0.583333,17
2008/9/29,0.5,6
2008/9/29,0.516667,0
2008/9/29,0.5,6
2008/9/29,0.516667,0
2008/9/30,0.530435,7
2008/9/30,0.533333,12
2008/9/30,0.530435,7
2008/9/30,0.533333,12
2008/10/1,0.5625,5
2008/10/1,0.570833,0
2008/10/1,0.5625,5
2008/10/1,0.570833,0
2008/10/2,0.441667,0
2008/10/2,0.4625,0
2008/10/2,0.441667,0
2008/10/2,0.4625,0
2008/10/3,0.579167,22
2008/10/3,0.525,22
2008/10/3,0.579167,22
2008/10/3,0.525,22
2008/10/4,0.620833,23
2008/10/4,0.6,0
2008/10/4,0.620833,23
2008/10/4,0.6,0
2008/10/5,0.870833,21
2008/10/5,0.829167,2
2008/10/5,0.870833,21
2008/10/5,0.829167,2
2008/10/6,0.369565,5
2008/10/6,0.508333,0
2008/10/6,0.369565,5
2008/10/6,0.508333,0
2008/10/7,0.6,20
2008/10/7,0.45,23
2008/10/7,0.6,20
2008/10/7,0.45,23
2008/10/8,0.7,7
2008/10/8,0.841667,1
2008/10/8,0.7,7
2008/10/8,0.841667,1
2008/10/9,0.55,22
2008/10/9,0.5,22
2008/10/9,0.55,22
2008/10/9,0.5,22
2008/10/10,0.6875,20
2008/10/10,0.608333,23
2008/10/10,0.6875,20
2008/10/10,0.608333,23
2008/10/11,0.591667,23
2008/10/11,0.625,0
2008/10/11,0.591667,23
2008/10/11,0.625,0
2008/10/12,0.691667,0
2008/10/12,0.766667,2
2008/10/12,0.691667,0
2008/10/12,0.766667,2
2008/10/13,0.820833,18
2008/10/13,0.7875,21
2008/10/13,0.820833,18
2008/10/13,0.7875,21
2008/10/14,0.608333,20
2008/10/14,0.6375,0
2008/10/14,0.608333,20
2008/10/14,0.6375,0
2008/10/15,0.704348,20
2008/10/15,0.670833,23
2008/10/15,0.704348,20
2008/10/15,0.670833,23
2008/10/16,0.666667,7
2008/10/16,0.75,0
2008/10/16,0.666667,7
2008/10/16,0.75,0
2008/10/17,0.458333,4
2008/10/17,0.458333,0
2008/10/17,0.458333,4
2008/10/17,0.458333,0
2008/10/18,0.445833,6
2008/10/18,0.433333,0
2008/10/18,0.445833,6
2008/10/18,0.433333,0
2008/10/19,0.5,19
2008/10/19,0.495833,21
2008/10/19,0.5,19
2008/10/19,0.495833,21
2008/10/20,0.679167,19
2008/10/20,0.6625,20
2008/10/20,0.679167,19
2008/10/20,0.6625,20
2008/10/21,0.469565,1
2008/10/21,0.570833,0
2008/10/21,0.469565,1
2008/10/21,0.570833,0
2008/10/22,0.3,5
2008/10/22,0.279167,5
2008/10/22,0.3,5
2008/10/22,0.279167,5
2008/10/23,0.495833,21
2008/10/23,0.4,23
2008/10/23,0.495833,21
2008/10/23,0.4,23
2008/10/24,0.7875,7
2008/10/24,0.808333,1
2008/10/24,0.7875,7
2008/10/24,0.808333,1
2008/10/25,0.525,0
2008/10/25,0.6,2
2008/10/25,0.525,0
2008/10/25,0.6,2
2008/10/26,0.541667,19
2008/10/26,0.520833,19
2008/10/26,0.541667,19
2008/10/26,0.520833,19
2008/10/27,0.75,7
2008/10/27,0.795833,8
2008/10/27,0.75,7
2008/10/27,0.795833,8
2008/10/28,0.513043,9
2008/10/28,0.508333,10
2008/10/28,0.513043,9
2008/10/28,0.508333,10
2008/10/29,0.520833,6
2008/10/29,0.525,12
2008/10/29,0.520833,6
2008/10/29,0.525,12
2008/10/30,0.579167,20
2008/10/30,0.570833,20
2008/10/30,0.579167,20
2008/10/30,0.570833,20
2008/10/31,0.8125,6
2008/10/31,0.804167,10
2008/10/31,0.8125,6
2008/10/31,0.804167,10
2008/11/1,0.795833,7
2008/11/1,0.808333,7
2008/11/1,0.795833,7
2008/11/1,0.808333,7
2008/11/2,0.608333,18
2008/11/2,0.645833,0
2008/11/2,0.608333,18
2008/11/2,0.645833,0
2008/11/3,1.05,22
2008/11/3,0.9125,23
2008/11/3,1.05,22
2008/11/3,0.9125,23
2008/11/4,1.1,0
2008/11/4,1.2625,2
2008/11/4,1.1,0
2008/11/4,1.2625,2
2008/11/5,0.416667,0
2008/11/5,0.470833,0
2008/11/5,0.416667,0
2008/11/5,0.470833,0
2008/11/6,0.354167,8
2008/11/6,0.358333,0
2008/11/6,0.354167,8
2008/11/6,0.358333,0
2008/11/7,0.516667,19
2008/11/7,0.466667,21
2008/11/7,0.516667,19
2008/11/7,0.466667,21
2008/11/8,0.433333,0
2008/11/8,0.466667,0
2008/11/8,0.433333,0
2008/11/8,0.466667,0
2008/11/9,0.325,17
2008/11/9,0.345833,0
2008/11/9,0.325,17
2008/11/9,0.345833,0
2008/11/10,0.317391,8
2008/11/10,0.3125,0
2008/11/10,0.317391,8
2008/11/10,0.3125,0
2008/11/11,0.325,8
2008/11/11,0.333333,10
2008/11/11,0.325,8
2008/11/11,0.333333,10
2008/11/12,0.4875,7
2008/11/12,0.454167,23
2008/11/12,0.4875,7
2008/11/12,0.454167,23
2008/11/13,0.566667,7
2008/11/13,0.579167,6
2008/11/13,0.566667,7
2008/11/13,0.579167,6
2008/11/14,0.670833,11
2008/11/14,0.654167,12
2008/11/14,0.670833,11
2008/11/14,0.654167,12
2008/11/15,0.483333,22
2008/11/15,0.5,0
2008/11/15,0.483333,22
2008/11/15,0.5,0
2008/11/16,0.375,0
2008/11/16,0.408333,0
2008/11/16,0.375,0
2008/11/16,0.408333,0
2008/11/17,0.413043,17
2008/11/17,0.395833,19
2008/11/17,0.413043,17
2008/11/17,0.395833,19
2008/11/18,0.445833,17
2008/11/18,0.470833,17
2008/11/18,0.445833,17
2008/11/18,0.470833,17
2008/11/19,0.445833,5
2008/11/19,0.466667,0
2008/11/19,0.445833,5
2008/11/19,0.466667,0
2008/11/20,0.516667,7
2008/11/20,0.504167,13
2008/11/20,0.516667,7
2008/11/20,0.504167,13
2008/11/21,0.558333,5
2008/11/21,0.5625,0
2008/11/21,0.558333,5
2008/11/21,0.5625,0
2008/11/22,0.545833,20
2008/11/22,0.516667,20
2008/11/22,0.545833,20
2008/11/22,0.516667,20
2008/11/23,0.6,16
2008/11/23,0.608333,20
2008/11/23,0.6,16
2008/11/23,0.608333,20
2008/11/24,0.682609,6
2008/11/24,0.716667,7
2008/11/24,0.682609,6
2008/11/24,0.716667,7
2008/11/25,0.708333,17
2008/11/25,0.695833,17
2008/11/25,0.708333,17
2008/11/25,0.695833,17
2008/11/26,0.716667,8
2008/11/26,0.729167,0
2008/11/26,0.716667,8
2008/11/26,0.729167,0
2008/11/27,0.7875,23
2008/11/27,0.725,23
2008/11/27,0.7875,23
2008/11/27,0.725,23
2008/11/28,0.941667,2
2008/11/28,1.0125,3
2008/11/28,0.941667,2
2008/11/28,1.0125,3
2008/11/29,0.7625,23
2008/11/29,0.758333,0
2008/11/29,0.7625,23
2008/11/29,0.758333,0
2008/11/30,0.870833,1
2008/11/30,0.895833,3
2008/11/30,0.870833,1
2008/11/30,0.895833,3
2008/12/1,0.8375,6
2008/12/1,0.8375,6
2008/12/1,0.8375,6
2008/12/1,0.8375,6
2008/12/2,0.482609,0
2008/12/2,0.558333,0
2008/12/2,0.482609,0
2008/12/2,0.558333,0
2008/12/3,0.4125,7
2008/12/3,0.404167,19
2008/12/3,0.4125,7
2008/12/3,0.404167,19
2008/12/4,0.4875,7
2008/12/4,0.495833,18
2008/12/4,0.4875,7
2008/12/4,0.495833,18
2008/12/5,0.404167,6
2008/12/5,0.4125,0
2008/12/5,0.404167,6
2008/12/5,0.4125,0
2008/12/6,0.516667,7
2008/12/6,0.516667,11
2008/12/6,0.516667,7
2008/12/6,0.516667,11
2008/12/7,0.425,0
2008/12/7,0.475,0
2008/12/7,0.425,0
2008/12/7,0.475,0
2008/12/8,0.479167,21
2008/12/8,0.425,21
2008/12/8,0.479167,21
2008/12/8,0.425,21
2008/12/9,0.56087,7
2008/12/9,0.5875,14
2008/12/9,0.56087,7
2008/12/9,0.5875,14
2008/12/10,0.6,8
2008/12/10,0.616667,12
2008/12/10,0.6,8
2008/12/10,0.616667,12
2008/12/11,0.55,8
2008/12/11,0.5625,9
2008/12/11,0.55,8
2008/12/11,0.5625,9
2008/12/12,0.579167,7
2008/12/12,0.575,7
2008/12/12,0.579167,7
2008/12/12,0.575,7
2008/12/13,0.5,23
2008/12/13,0.5,23
2008/12/13,0.5,23
2008/12/13,0.5,23
2008/12/14,0.670833,2
2008/12/14,0.679167,3
2008/12/14,0.670833,2
2008/12/14,0.679167,3
2008/12/15,0.670833,8
2008/12/15,0.645833,21
2008/12/15,0.670833,8
2008/12/15,0.645833,21
2008/12/16,0.495652,7
2008/12/16,0.525,0
2008/12/16,0.495652,7
2008/12/16,0.525,0
2008/12/17,0.7375,17
2008/12/17,0.7,15
2008/12/17,0.7375,17
2008/12/17,0.7,15
2008/12/18,0.733333,17
2008/12/18,0.7125,21
2008/12/18,0.733333,17
2008/12/18,0.7125,21
2008/12/19,0.670833,0
2008/12/19,0.716667,0
2008/12/19,0.670833,0
2008/12/19,0.716667,0
2008/12/20,0.566667,11
2008/12/20,0.570833,0
2008/12/20,0.566667,11
2008/12/20,0.570833,0
2008/12/21,0.616667,11
2008/12/21,0.629167,17
2008/12/21,0.616667,11
2008/12/21,0.629167,17
2008/12/22,0.5875,7
2008/12/22,0.575,0
2008/12/22,0.5875,7
2008/12/22,0.575,0
2008/12/23,0.752174,8
2008/12/23,0.745833,14
2008/12/23,0.752174,8
2008/12/23,0.745833,14
2008/12/24,0.966667,16
2008/12/24,0.9125,19
2008/12/24,0.966667,16
2008/12/24,0.9125,19
2008/12/25,0.654167,15
2008/12/25,0.725,0
2008/12/25,0.654167,15
2008/12/25,0.725,0
2008/12/26,0.754167,22
2008/12/26,0.716667,20
2008/12/26,0.754167,22
2008/12/26,0.716667,20
2008/12/27,1.045833,23
2008/12/27,1.0,21
2008/12/27,1.045833,23
2008/12/27,1.0,21
2008/12/28,0.783333,0
2008/12/28,0.879167,0
2008/12/28,0.783333,0
2008/12/28,0.879167,0
2008/12/29,0.447826,1
2008/12/29,0.470833,0
2008/12/29,0.447826,1
2008/12/29,0.470833,0
2008/12/30,0.3125,0
2008/12/30,0.329167,0
2008/12/30,0.3125,0
2008/12/30,0.329167,0
2008/12/31,0.317391,9
2008/12/31,0.320833,0
2008/12/31,0.317391,9
2008/12/31,0.320833,0
2008/1/1,0.533333,1
2008/1/1,0.510526,5
2008/1/1,0.533333,1
2008/1/1,0.510526,5
2008/1/1,0.533333,1
2008/1/1,0.510526,5
2008/1/1,0.533333,1
2008/1/1,0.510526,5
2008/1/2,0.3875,0
2008/1/2,0.4,0
2008/1/2,0.3875,0
2008/1/2,0.4,0
2008/1/2,0.3875,0
2008/1/2,0.4,0
2008/1/2,0.3875,0
2008/1/2,0.4,0
2008/1/3,0.3875,8
2008/1/3,0.375,0
2008/1/3,0.3875,8
2008/1/3,0.375,0
2008/1/3,0.3875,8
2008/1/3,0.375,0
2008/1/3,0.3875,8
2008/1/3,0.375,0
2008/1/4,0.604167,20
2008/1/4,0.583333,20
2008/1/4,0.604167,20
2008/1/4,0.583333,20
2008/1/4,0.604167,20
2008/1/4,0.583333,20
2008/1/4,0.604167,20
2008/1/4,0.583333,20
2008/1/5,0.814286,7
2008/1/5,0.788889,10
2008/1/5,0.814286,7
2008/1/5,0.788889,10
2008/1/5,0.814286,7
2008/1/5,0.788889,10
2008/1/5,0.814286,7
2008/1/5,0.788889,10
2008/1/6,0.816667,13
2008/1/6,0.820833,0
2008/1/6,0.816667,13
2008/1/6,0.820833,0
2008/1/6,0.816667,13
2008/1/6,0.820833,0
2008/1/6,0.816667,13
2008/1/6,0.820833,0
2008/1/7,0.983333,9
2008/1/7,0.979167,10
2008/1/7,0.983333,9
2008/1/7,0.979167,10
2008/1/7,0.983333,9
2008/1/7,0.979167,10
2008/1/7,0.983333,9
2008/1/7,0.979167,10
2008/1/8,0.804167,7
2008/1/8,0.875,9
2008/1/8,0.804167,7
2008/1/8,0.875,9
2008/1/8,0.804167,7
2008/1/8,0.875,9
2008/1/8,0.804167,7
2008/1/8,0.875,9
2008/1/9,0.45,10
2008/1/9,0.475,0
2008/1/9,0.45,10
2008/1/9,0.475,0
2008/1/9,0.45,10
2008/1/9,0.475,0
2008/1/9,0.45,10
2008/1/9,0.475,0
2008/1/10,0.625,17
2008/1/10,0.591667,18
2008/1/10,0.625,17
2008/1/10,0.591667,18
2008/1/10,0.625,17
2008/1/10,0.591667,18
2008/1/10,0.625,17
2008/1/10,0.591667,18
2008/1/11,0.7125,20
2008/1/11,0.7,21
2008/1/11,0.7125,20
2008/1/11,0.7,21
2008/1/11,0.7125,20
2008/1/11,0.7,21
2008/1/11,0.7125,20
2008/1/11,0.7,21
2008/1/12,0.440909,2
2008/1/12,0.504167,0
2008/1/12,0.440909,2
2008/1/12,0.504167,0
2008/1/12,0.440909,2
2008/1/12,0.504167,0
2008/1/12,0.440909,2
2008/1/12,0.504167,0
2008/1/13,0.3875,0
2008/1/13,0.420833,4
2008/1/13,0.3875,0
2008/1/13,0.420833,4
2008/1/13,0.3875,0
2008/1/13,0.420833,4
2008/1/13,0.3875,0
2008/1/13,0.420833,4
2008/1/14,0.366667,21
2008/1/14,0.3375,20
2008/1/14,0.366667,21
2008/1/14,0.3375,20
2008/1/14,0.366667,21
2008/1/14,0.3375,20
2008/1/14,0.366667,21
2008/1/14,0.3375,20
2008/1/15,0.345833,0
2008/1/15,0.391667,0
2008/1/15,0.345833,0
2008/1/15,0.391667,0
2008/1/15,0.345833,0
2008/1/15,0.391667,0
2008/1/15,0.345833,0
2008/1/15,0.391667,0
2008/1/16,0.313636,7
2008/1/16,0.3,0
2008/1/16,0.313636,7
2008/1/16,0.3,0
2008/1/16,0.313636,7
2008/1/16,0.3,0
2008/1/16,0.313636,7
2008/1/16,0.3,0
2008/1/17,0.4,8
2008/1/17,0.379167,11
2008/1/17,0.4,8
2008/1/17,0.379167,11
2008/1/17,0.4,8
2008/1/17,0.379167,11
2008/1/17,0.4,8
2008/1/17,0.379167,11
2008/1/18,0.3875,6
2008/1/18,0.420833,9
2008/1/18,0.3875,6
2008/1/18,0.420833,9
2008/1/18,0.3875,6
2008/1/18,0.420833,9
2008/1/18,0.3875,6
2008/1/18,0.420833,9
2008/1/19,0.358333,7
2008/1/19,0.35,12
2008/1/19,0.358333,7
2008/1/19,0.35,12
2008/1/19,0.358333,7
2008/1/19,0.35,12
2008/1/19,0.358333,7
2008/1/19,0.35,12
2008/1/20,0.3,0
2008/1/20,0.3125,0
2008/1/20,0.3,0
2008/1/20,0.3125,0
2008/1/20,0.3,0
2008/1/20,0.3125,0
2008/1/20,0.3,0
2008/1/20,0.3125,0
2008/1/21,0.4,7
2008/1/21,0.370833,7
2008/1/21,0.4,7
2008/1/21,0.370833,7
2008/1/21,0.4,7
2008/1/21,0.370833,7
2008/1/21,0.4,7
2008/1/21,0.370833,7
2008/1/22,0.504167,22
2008/1/22,0.495833,21
2008/1/22,0.504167,22
2008/1/22,0.495833,21
2008/1/22,0.504167,22
2008/1/22,0.495833,21
2008/1/22,0.504167,22
2008/1/22,0.495833,21
2008/1/23,0.445833,0
2008/1/23,0.479167,0
2008/1/23,0.445833,0
2008/1/23,0.479167,0
2008/1/23,0.445833,0
2008/1/23,0.479167,0
2008/1/23,0.445833,0
2008/1/23,0.479167,0
2008/1/24,0.513636,8
2008/1/24,0.520833,11
2008/1/24,0.513636,8
2008/1/24,0.520833,11
2008/1/24,0.513636,8
2008/1/24,0.520833,11
2008/1/24,0.513636,8
2008/1/24,0.520833,11
2008/1/25,0.4375,7
2008/1/25,0.420833,0
2008/1/25,0.4375,7
2008/1/25,0.420833,0
2008/1/25,0.4375,7
2008/1/25,0.420833,0
2008/1/25,0.4375,7
2008/1/25,0.420833,0
2008/1/26,0.520833,12
2008/1/26,0.516667,16
2008/1/26,0.520833,12
2008/1/26,0.516667,16
2008/1/26,0.520833,12
2008/1/26,0.516667,16
2008/1/26,0.520833,12
2008/1/26,0.516667,16
2008/1/27,0.458333,22
2008/1/27,0.466667,0
2008/1/27,0.458333,22
2008/1/27,0.466667,0
2008/1/27,0.458333,22
2008/1/27,0.466667,0
2008/1/27,0.458333,22
2008/1/27,0.466667,0
2008/1/28,0.5625,19
2008/1/28,0.529167,22
2008/1/28,0.5625,19
2008/1/28,0.529167,22
2008/1/28,0.5625,19
2008/1/28,0.529167,22
2008/1/28,0.5625,19
2008/1/28,0.529167,22
2008/1/29,0.791667,9
2008/1/29,0.775,10
2008/1/29,0.791667,9
2008/1/29,0.775,10
2008/1/29,0.791667,9
2008/1/29,0.775,10
2008/1/29,0.791667,9
2008/1/29,0.775,10
2008/1/30,0.504167,0
2008/1/30,0.554167,0
2008/1/30,0.504167,0
2008/1/30,0.554167,0
2008/1/30,0.504167,0
2008/1/30,0.554167,0
2008/1/30,0.504167,0
2008/1/30,0.554167,0
2008/1/31,0.570833,21
2008/1/31,0.533333,23
2008/1/31,0.570833,21
2008/1/31,0.533333,23
2008/1/31,0.570833,21
2008/1/31,0.533333,23
2008/1/31,0.570833,21
2008/1/31,0.533333,23
2008/2/1,0.53,0
2008/2/1,0.627778,0
2008/2/1,0.53,0
2008/2/1,0.627778,0
2008/2/1,0.53,0
2008/2/1,0.627778,0
2008/2/1,0.53,0
2008/2/1,0.627778,0
2008/2/2,0.379167,23
2008/2/2,0.373913,23
2008/2/2,0.379167,23
2008/2/2,0.373913,23
2008/2/2,0.379167,23
2008/2/2,0.373913,23
2008/2/2,0.379167,23
2008/2/2,0.373913,23
2008/2/3,0.7875,21
2008/2/3,0.729167,8
2008/2/3,0.7875,21
2008/2/3,0.729167,8
2008/2/3,0.7875,21
2008/2/3,0.729167,8
2008/2/3,0.7875,21
2008/2/3,0.729167,8
2008/2/4,0.441667,15
2008/2/4,0.504167,0
2008/2/4,0.441667,15
2008/2/4,0.504167,0
2008/2/4,0.441667,15
2008/2/4,0.504167,0
2008/2/4,0.441667,15
2008/2/4,0.504167,0
2008/2/5,0.604167,22
2008/2/5,0.55,22
2008/2/5,0.604167,22
2008/2/5,0.55,22
2008/2/5,0.604167,22
2008/2/5,0.55,22
2008/2/5,0.604167,22
2008/2/5,0.55,22
2008/2/6,0.6875,18
